CookerStat, GenerateAssetRegistry=0.057962, Initialize=0.317268, RunGuid=RunIDBEE10BB94988AE1D6060CC96E3B6FD8D
SavePackageTransactionId1C3876004DD9FD1869021BA133320066_0, Filename=../../../../../../Users/guillermo.jimenez/Dropbox/Unreal Projects/Arsenal/Content/FirstPersonBP/Blueprints/exp2.uasset, AutoPackageBackupDelegate=0.405118, FlushAsyncLoading=0.015393, FlushStreamingFunc=0.180218, BlockTillAllRequestsFinished=0.020228, ResetLoadersForSaveUnMarkAllObjects=0.339001, TagPackageExports=12.600515, BeginCacheForCookedPlatformData=0.011772, SerializeImports=12.207172, GatherLocalizableTextData=11.467580, MarkNames=0.149123, SerializeSummary=0.057057, SerializeNames=0.444960, SerializeGatherableTextData=0.376739, BuildExportMap=0.441942, SortExportsNonSeekfree=1.714643, SortExportsSeekfreeConstructor=0.197727, SortExportsSeekfreeInner=15.245229, SortExportsSeekfree=0.012379, BuildDependencyMap=0.143692, SerializeImportMap=0.043470, SerializeExportMap=0.076976, SerializeDependencyMap=0.016298, SerializeStringAssetReferenceMap=0.006340, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.811244, SerializeExports=12.535911, SerializeBulkData=0.046186, MoveFile=15.113313, UnaccountedTime=12.084007, RunGuid=RunIDBEE10BB94988AE1D6060CC96E3B6FD8D
SavePackageTransactionId1C3876004DD9FD1869021BA133320066_1, Filename=../../../../../../Users/guillermo.jimenez/Dropbox/Unreal Projects/Arsenal/Content/FirstPersonBP/Blueprints/exp2.uasset, AutoPackageBackupDelegate=24.641953, FlushAsyncLoading=0.026867, FlushStreamingFunc=0.196822, BlockTillAllRequestsFinished=0.022341, ResetLoadersForSaveUnMarkAllObjects=0.330850, TagPackageExports=8.900146, BeginCacheForCookedPlatformData=0.008151, SerializeImports=11.130989, GatherLocalizableTextData=11.365849, MarkNames=0.115015, SerializeSummary=0.040147, SerializeNames=0.432588, SerializeGatherableTextData=0.315458, BuildExportMap=0.425037, SortExportsNonSeekfree=1.727626, SortExportsSeekfreeConstructor=0.177801, SortExportsSeekfreeInner=15.391942, SortExportsSeekfree=0.012979, BuildDependencyMap=0.132523, SerializeImportMap=0.041962, SerializeExportMap=0.086032, SerializeDependencyMap=0.014793, SerializeStringAssetReferenceMap=0.006944, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.646720, SerializeExports=14.857624, SerializeBulkData=0.020526, MoveFile=13.880458, UnaccountedTime=4.225932, RunGuid=RunIDBEE10BB94988AE1D6060CC96E3B6FD8D
SavePackageTransactionId1C3876004DD9FD1869021BA133320066_2, Filename=../../../../../../Users/guillermo.jimenez/Dropbox/Unreal Projects/Arsenal/Saved/Autosaves/Game/FirstPersonBP/Maps/FirstPersonExampleMap_Auto1.umap, AutoPackageBackupDelegate=54.106644, FlushAsyncLoading=0.022944, FlushStreamingFunc=0.161503, BlockTillAllRequestsFinished=0.015698, ResetLoadersForSaveUnMarkAllObjects=160.470352, TagPackageExports=5.706016, BeginCacheForCookedPlatformData=0.006340, SerializeImports=7.160142, GatherLocalizableTextData=44.637772, MarkNames=0.226103, SerializeSummary=0.041053, SerializeNames=1.389526, SerializeGatherableTextData=0.079092, BuildExportMap=0.995882, SortExportsNonSeekfree=2.484724, SortExportsSeekfreeConstructor=0.148520, SortExportsSeekfreeInner=58.583134, SortExportsSeekfree=0.012979, BuildDependencyMap=0.328742, SerializeImportMap=0.190783, SerializeExportMap=0.272293, SerializeDependencyMap=0.035018, SerializeStringAssetReferenceMap=0.005130, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.616147, SerializeExports=16.682449, SerializeBulkData=4476.920410, MoveFile=12.901482, UnaccountedTime=0.925243, RunGuid=RunIDBEE10BB94988AE1D6060CC96E3B6FD8D
SavePackageTransactionId1C3876004DD9FD1869021BA133320066_3, Filename=../../../../../../Users/guillermo.jimenez/Dropbox/Unreal Projects/Arsenal/Saved/Autosaves/Game/FirstPersonBP/Blueprints/explosion_Auto1.uasset, AutoPackageBackupDelegate=23.829311, FlushAsyncLoading=0.022035, FlushStreamingFunc=0.173576, BlockTillAllRequestsFinished=0.014190, ResetLoadersForSaveUnMarkAllObjects=0.575673, TagPackageExports=8.874483, BeginCacheForCookedPlatformData=0.007246, SerializeImports=11.294909, GatherLocalizableTextData=12.237359, MarkNames=0.274707, SerializeSummary=0.064600, SerializeNames=0.854302, SerializeGatherableTextData=0.545487, BuildExportMap=0.900488, SortExportsNonSeekfree=2.954438, SortExportsSeekfreeConstructor=0.041358, SortExportsSeekfreeInner=27.255878, SortExportsSeekfree=0.013586, BuildDependencyMap=0.136748, SerializeImportMap=0.055850, SerializeExportMap=0.110485, SerializeDependencyMap=0.020828, SerializeStringAssetReferenceMap=0.005435, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.981195, SerializeExports=17.250273, SerializeBulkData=0.017811, MoveFile=14.170859, UnaccountedTime=0.736572, RunGuid=RunIDBEE10BB94988AE1D6060CC96E3B6FD8D
SavePackageTransactionId1C3876004DD9FD1869021BA133320066_4, Filename=../../../../../../Users/guillermo.jimenez/Dropbox/Unreal Projects/Arsenal/Saved/Autosaves/Game/FirstPersonBP/Blueprints/FirstPersonHUD_Auto2.uasset, AutoPackageBackupDelegate=20.229164, FlushAsyncLoading=0.025962, FlushStreamingFunc=0.212219, BlockTillAllRequestsFinished=0.018112, ResetLoadersForSaveUnMarkAllObjects=0.437412, TagPackageExports=11.877522, BeginCacheForCookedPlatformData=0.009660, SerializeImports=14.255688, GatherLocalizableTextData=11.858809, MarkNames=0.114411, SerializeSummary=0.042561, SerializeNames=0.462472, SerializeGatherableTextData=0.406925, BuildExportMap=0.382174, SortExportsNonSeekfree=2.296958, SortExportsSeekfreeConstructor=0.189275, SortExportsSeekfreeInner=17.905037, SortExportsSeekfree=0.011772, BuildDependencyMap=0.145201, SerializeImportMap=0.034414, SerializeExportMap=0.090260, SerializeDependencyMap=0.017509, SerializeStringAssetReferenceMap=0.006340, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.255298, SerializeExports=16.958061, SerializeBulkData=0.020828, MoveFile=12.053822, UnaccountedTime=0.711214, RunGuid=RunIDBEE10BB94988AE1D6060CC96E3B6FD8D
SavePackageTransactionId1C3876004DD9FD1869021BA133320066_5, Filename=../../../../../../Users/guillermo.jimenez/Dropbox/Unreal Projects/Arsenal/Saved/Autosaves/Game/FirstPersonBP/Blueprints/explosion_Auto3.uasset, AutoPackageBackupDelegate=18.340036, FlushAsyncLoading=0.019018, FlushStreamingFunc=0.157278, BlockTillAllRequestsFinished=0.019923, ResetLoadersForSaveUnMarkAllObjects=0.444964, TagPackageExports=7.948339, BeginCacheForCookedPlatformData=0.007544, SerializeImports=10.700822, GatherLocalizableTextData=13.536323, MarkNames=0.158180, SerializeSummary=0.042565, SerializeNames=0.517715, SerializeGatherableTextData=0.333872, BuildExportMap=0.542466, SortExportsNonSeekfree=1.905732, SortExportsSeekfreeConstructor=0.218555, SortExportsSeekfreeInner=14.848869, SortExportsSeekfree=0.016000, BuildDependencyMap=0.177197, SerializeImportMap=0.033207, SerializeExportMap=0.062186, SerializeDependencyMap=0.015397, SerializeStringAssetReferenceMap=0.006039, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.690190, SerializeExports=11.049185, SerializeBulkData=0.023846, MoveFile=10.642860, UnaccountedTime=0.619747, RunGuid=RunIDBEE10BB94988AE1D6060CC96E3B6FD8D
SavePackageTransactionId1C3876004DD9FD1869021BA133320066_6, Filename=../../../../../../Users/guillermo.jimenez/Dropbox/Unreal Projects/Arsenal/Saved/Autosaves/Game/FirstPersonBP/Blueprints/FirstPersonHUD_Auto3.uasset, AutoPackageBackupDelegate=17.541283, FlushAsyncLoading=0.023246, FlushStreamingFunc=0.132822, BlockTillAllRequestsFinished=0.017207, ResetLoadersForSaveUnMarkAllObjects=0.300668, TagPackageExports=11.181403, BeginCacheForCookedPlatformData=0.007547, SerializeImports=12.106948, GatherLocalizableTextData=11.347134, MarkNames=0.095394, SerializeSummary=0.026263, SerializeNames=0.358324, SerializeGatherableTextData=0.329040, BuildExportMap=0.324514, SortExportsNonSeekfree=1.893051, SortExportsSeekfreeConstructor=0.022039, SortExportsSeekfreeInner=21.398924, SortExportsSeekfree=0.018716, BuildDependencyMap=1.654871, SerializeImportMap=0.031397, SerializeExportMap=0.066712, SerializeDependencyMap=0.014491, SerializeStringAssetReferenceMap=0.004828, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.538156, SerializeExports=14.934599, SerializeBulkData=0.016905, MoveFile=10.210577, UnaccountedTime=0.464585, RunGuid=RunIDBEE10BB94988AE1D6060CC96E3B6FD8D
SavePackageTransactionId1C3876004DD9FD1869021BA133320066_7, Filename=../../../../../../Users/guillermo.jimenez/Dropbox/Unreal Projects/Arsenal/Content/FirstPersonBP/Blueprints/explosion.uasset, AutoPackageBackupDelegate=9.480044, FlushAsyncLoading=0.012677, FlushStreamingFunc=0.195313, BlockTillAllRequestsFinished=0.018414, ResetLoadersForSaveUnMarkAllObjects=1.305908, TagPackageExports=8.412920, BeginCacheForCookedPlatformData=0.007547, SerializeImports=14.994975, GatherLocalizableTextData=9.919874, MarkNames=0.114106, SerializeSummary=0.042565, SerializeNames=0.441641, SerializeGatherableTextData=0.295233, BuildExportMap=0.445265, SortExportsNonSeekfree=1.570348, SortExportsSeekfreeConstructor=0.032600, SortExportsSeekfreeInner=14.725704, SortExportsSeekfree=0.011776, BuildDependencyMap=0.158783, SerializeImportMap=0.038639, SerializeExportMap=0.085428, SerializeDependencyMap=0.016302, SerializeStringAssetReferenceMap=0.006638, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.628611, SerializeExports=12.906309, SerializeBulkData=0.020530, MoveFile=15.106670, UnaccountedTime=15.739396, RunGuid=RunIDBEE10BB94988AE1D6060CC96E3B6FD8D
SavePackageTransactionId1C3876004DD9FD1869021BA133320066_8, Filename=../../../../../../Users/guillermo.jimenez/Dropbox/Unreal Projects/Arsenal/Saved/Autosaves/Game/FirstPersonBP/Blueprints/FirstPersonHUD_Auto4.uasset, AutoPackageBackupDelegate=23.871574, FlushAsyncLoading=0.024751, FlushStreamingFunc=0.154261, BlockTillAllRequestsFinished=0.018716, ResetLoadersForSaveUnMarkAllObjects=0.422623, TagPackageExports=12.156155, BeginCacheForCookedPlatformData=0.009056, SerializeImports=13.666127, GatherLocalizableTextData=11.911336, MarkNames=0.118636, SerializeSummary=0.046186, SerializeNames=0.452206, SerializeGatherableTextData=0.403907, BuildExportMap=0.409644, SortExportsNonSeekfree=2.376352, SortExportsSeekfreeConstructor=0.194103, SortExportsSeekfreeInner=25.282833, SortExportsSeekfree=0.018112, BuildDependencyMap=0.207387, SerializeImportMap=0.035621, SerializeExportMap=0.083014, SerializeDependencyMap=0.021432, SerializeStringAssetReferenceMap=0.008151, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.178127, SerializeExports=20.739935, SerializeBulkData=0.020225, MoveFile=13.333764, UnaccountedTime=0.540357, RunGuid=RunIDBEE10BB94988AE1D6060CC96E3B6FD8D
SavePackageTransactionId1C3876004DD9FD1869021BA133320066_9, Filename=../../../../../../Users/guillermo.jimenez/Dropbox/Unreal Projects/Arsenal/Content/FirstPersonBP/Blueprints/exp.uasset, AutoPackageBackupDelegate=0.341117, FlushAsyncLoading=0.010565, FlushStreamingFunc=0.181727, BlockTillAllRequestsFinished=0.017207, ResetLoadersForSaveUnMarkAllObjects=0.353798, TagPackageExports=3.668368, BeginCacheForCookedPlatformData=0.009660, SerializeImports=6.064043, GatherLocalizableTextData=3.445286, MarkNames=0.049204, SerializeSummary=0.044979, SerializeNames=0.274707, SerializeGatherableTextData=0.017811, BuildExportMap=0.179313, SortExportsNonSeekfree=0.241194, SortExportsSeekfreeConstructor=0.172976, SortExportsSeekfreeInner=8.057915, SortExportsSeekfree=0.011168, BuildDependencyMap=0.080902, SerializeImportMap=0.025056, SerializeExportMap=0.033811, SerializeDependencyMap=0.012979, SerializeStringAssetReferenceMap=0.007849, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.810530, SerializeExports=4.570972, SerializeBulkData=0.017207, MoveFile=11.926428, UnaccountedTime=4.200574, RunGuid=RunIDBEE10BB94988AE1D6060CC96E3B6FD8D
